Wall time,Step,Value
1634295916.325705,15009,33.12315368652344
1634295957.006206,15019,26.158977508544922
1634296317.4927053,15029,26.600095748901367
1634296374.9332044,15039,39.6084098815918
1634296410.7377052,15049,26.437725067138672
1634296462.5617046,15059,37.98296356201172
1634296506.981705,15069,30.179588317871094
1634296544.0672042,15079,26.41867446899414
1634296600.401704,15089,38.166419982910156
1634296645.6417046,15099,26.57233238220215
1634296698.3802042,15109,35.70313262939453
1634296771.6407058,15119,34.8565673828125
1634296823.4262044,15129,34.16190719604492
1634296867.648206,15139,34.234981536865234
1634296900.056205,15149,27.537145614624023
1634296945.5897043,15159,27.8757266998291
1634297010.9272056,15169,36.39847183227539
1634297077.629706,15179,27.327329635620117
1634297144.3407042,15189,39.381446838378906
1634297213.513705,15199,37.91421890258789
1634297264.5742052,15209,27.31131935119629
1634297346.7447052,15219,37.87308120727539
1634297404.150205,15229,37.8505744934082
1634297447.503705,15239,37.92638397216797
1634297496.3217041,15249,37.960018157958984
1634297547.621205,15259,37.841552734375
1634297592.649706,15269,30.19772720336914
1634297646.6482043,15279,38.130489349365234
1634297695.8627057,15289,30.14838981628418
1634297743.9382062,15299,26.97223663330078
1634297789.5277052,15309,30.1846866607666
1634297841.231206,15319,38.009647369384766
1634297895.1362064,15329,30.254484176635742
1634297960.6042051,15339,38.03466033935547
1634298017.556705,15349,25.81473159790039
1634298071.8232055,15359,38.055030822753906
1634298130.235705,15369,37.99171829223633
1634298189.6822045,15379,37.9914665222168
1634298251.9167051,15389,37.85516357421875
1634298320.7067065,15399,38.338348388671875
1634298367.702705,15409,37.90302658081055
1634298415.5547059,15419,30.335739135742188
1634298480.0377054,15429,38.07965850830078
1634298553.5427036,15439,32.965362548828125
1634298608.506704,15449,39.337188720703125
1634298660.9222045,15459,38.48190689086914
1634298704.0072036,15469,38.36206817626953
1634298748.4332063,15479,33.321502685546875
1634298798.5642042,15489,30.097675323486328
1634298844.0682049,15499,30.111452102661133
1634298881.913206,15509,30.050203323364258
1634298922.559705,15519,30.164846420288086
1634298961.6777058,15529,26.20210838317871
1634299000.7112043,15539,29.932615280151367
1634299044.7337048,15549,38.336265563964844
1634299104.7607062,15559,30.303081512451172
1634299138.7107048,15569,30.22083282470703
1634299196.2132046,15579,38.101806640625
1634299248.668707,15589,26.80813980102539
1634299303.0187051,15599,27.19020652770996
1634299346.7707052,15609,30.309246063232422
1634299413.5562057,15619,38.87779235839844
1634299482.2297046,15629,38.85088348388672
1634299538.9637067,15639,39.435672760009766
1634299619.9377053,15649,39.54526138305664
1634299673.0142045,15659,39.45054244995117
1634299750.3332045,15669,39.41975402832031
1634299812.445205,15679,26.35303497314453
1634299873.9282048,15689,35.3385009765625
1634299924.5982058,15699,25.418184280395508
1634299979.7187054,15709,25.44675636291504
1634300048.3727052,15719,38.847511291503906
1634300115.0822046,15729,39.46544647216797
