Wall time,Step,Value
1634296451.5522044,9209,17.936723709106445
1634296478.565205,9219,17.93021583557129
1634296529.0812051,9239,17.9570255279541
1634296555.3922043,9249,17.87590980529785
1634296579.2412047,9259,17.943069458007812
1634296604.3022044,9269,18.076753616333008
1634296628.2342045,9279,17.9988956451416
1634296652.2537048,9289,17.954763412475586
1634296674.9572053,9299,17.954763412475586
1634296697.0582056,9309,17.793031692504883
1634296725.984204,9319,17.856685638427734
1634296755.7172046,9329,17.91621208190918
1634296783.083705,9339,17.929718017578125
1634296806.583705,9349,17.929718017578125
1634296836.7962043,9359,17.992738723754883
1634296861.049704,9369,12.27651596069336
1634296888.1832042,9379,17.94478416442871
1634296915.5317051,9389,18.047679901123047
1634296948.0322044,9399,17.987913131713867
1634296974.0707045,9409,12.348360061645508
1634296997.6797051,9419,12.348360061645508
1634297024.8362064,9429,11.826359748840332
1634297050.671705,9439,11.221782684326172
1634297077.358205,9449,12.345304489135742
1634297102.946207,9459,12.605757713317871
1634297131.4407043,9469,17.945035934448242
1634297156.5232048,9479,17.945035934448242
1634297208.927705,9499,12.232531547546387
1634297235.0782044,9509,17.969802856445312
1634297262.5927064,9519,12.655550003051758
1634297289.3022041,9529,12.17855167388916
1634297313.188207,9539,12.17855167388916
1634297340.828705,9549,12.141728401184082
1634297396.228706,9569,12.310157775878906
1634297425.8787053,9579,11.72346305847168
1634297452.5912077,9589,11.720989227294922
1634297480.4632046,9599,11.721096992492676
1634297508.5222049,9609,12.074263572692871
1634297567.8962045,9629,12.161635398864746
1634297598.8857064,9639,12.243441581726074
1634297629.3212047,9649,11.184412002563477
1634297659.3922052,9659,12.202835083007812
1634297688.2802048,9669,11.906021118164062
1634297718.9192047,9679,11.982380867004395
1634297748.1797051,9689,12.131983757019043
1634297779.6017044,9699,11.999202728271484
1634297809.5872054,9709,12.09245491027832
1634297839.7822065,9719,12.293051719665527
1634297864.6587052,9729,12.293051719665527
1634297893.2702053,9739,12.232523918151855
1634297922.4617062,9749,11.849181175231934
1634297953.1977057,9759,11.95911979675293
1634297981.655708,9769,12.66680908203125
1634298009.0452054,9779,12.44692325592041
1634298039.701705,9789,18.170547485351562
1634298072.7407045,9799,18.223220825195312
1634298102.763705,9809,12.474247932434082
1634298132.578205,9819,11.918745040893555
1634298162.9652057,9829,11.912753105163574
1634298192.172706,9839,12.095492362976074
1634298223.3757045,9849,12.211929321289062
1634298252.2942052,9859,12.260197639465332
1634298282.4442043,9869,11.163857460021973
1634298313.142204,9879,11.24710750579834
1634298345.2157087,9889,17.943004608154297
1634298374.3982046,9899,10.887527465820312
1634298432.2307048,9919,12.012516975402832
1634298463.2787042,9929,18.2646541595459
1634298492.1717048,9939,11.165193557739258
1634298522.227705,9949,18.09661102294922
1634298549.9652054,9959,11.19424057006836
1634298577.8082042,9969,11.094005584716797
1634298605.8087046,9979,11.144675254821777
1634298634.7352047,9989,17.997926712036133
1634298662.8757045,9999,17.994333267211914
1634298692.0212045,10009,11.148310661315918
1634298722.3747041,10019,12.596404075622559
1634298751.1987042,10029,11.134467124938965
1634298808.1002047,10049,18.260494232177734
1634298837.8307045,10059,12.966228485107422
1634298868.837705,10069,18.389558792114258
1634298900.8537052,10079,20.797941207885742
1634298933.8942058,10089,17.960107803344727
1634298961.3482044,10099,17.938676834106445
1634298991.3222048,10109,17.971572875976562
1634299031.5227056,10119,17.923128128051758
1634299062.159205,10129,11.18241024017334
