Wall time,Step,Value
1634190234.9624784,52009,34.17399597167969
1634190261.9549778,52019,33.66455841064453
1634190278.983479,52029,33.66455841064453
1634190304.1944802,52039,33.92369842529297
1634190319.8849792,52049,33.92369842529297
1634190342.6779785,52059,34.263336181640625
1634190359.3139777,52069,34.263336181640625
1634190378.7539775,52079,33.86649703979492
1634190394.6844802,52089,33.86649703979492
1634190415.0024776,52099,34.2667350769043
1634190431.0459776,52109,34.2667350769043
1634190454.1944776,52119,34.107025146484375
1634190477.000477,52129,36.644100189208984
1634190494.0514774,52139,36.644100189208984
1634190515.7099776,52149,34.741172790527344
1634190530.6209774,52159,34.741172790527344
1634190550.8274775,52169,34.60281753540039
1634190562.9689775,52179,34.60281753540039
1634190582.2674782,52189,34.58005142211914
1634190595.2854776,52199,34.58005142211914
1634190613.1014771,52209,33.99285888671875
1634190626.1904774,52219,33.99285888671875
1634190646.3324778,52229,34.48530197143555
1634190660.5229821,52239,34.48530197143555
1634190680.203982,52249,34.74184036254883
1634190696.1829822,52259,34.74184036254883
1634190720.0134828,52269,34.720706939697266
1634190738.192978,52279,34.720706939697266
1634190764.4264822,52289,35.49165344238281
1634190779.7194808,52299,35.49165344238281
1634190805.3939848,52309,35.797264099121094
1634190832.0359857,52319,36.64234161376953
1634190850.3424819,52329,36.64234161376953
1634190876.5494826,52339,36.33089828491211
1634190892.989983,52349,36.33089828491211
1634190916.0864809,52359,35.36439514160156
1634190931.8084779,52369,35.36439514160156
1634190955.7359774,52379,35.82302474975586
1634190976.9584777,52389,35.80587387084961
1634190993.8274777,52399,35.80587387084961
1634191015.7439773,52409,35.381534576416016
1634191031.554978,52419,35.381534576416016
1634191053.7524774,52429,34.65891647338867
1634191075.5314772,52439,35.13789367675781
1634191091.3924778,52449,35.13789367675781
1634191114.2794774,52459,36.205169677734375
1634191129.4979775,52469,36.205169677734375
1634191151.8669772,52479,34.88779830932617
1634191174.2749784,52489,34.99723434448242
1634191188.9729776,52499,34.99723434448242
1634191207.8969777,52509,35.6352424621582
1634191223.3889778,52519,35.6352424621582
1634191245.0634773,52529,36.3511962890625
1634191269.4109821,52539,35.83329772949219
1634191287.338981,52549,35.83329772949219
1634191310.6624823,52559,35.91620635986328
1634191326.7984822,52569,35.91620635986328
1634191350.252482,52579,35.70695114135742
1634191365.932478,52589,35.70695114135742
1634191391.4019823,52599,35.50776672363281
1634191408.6994786,52609,35.50776672363281
1634191432.7234817,52619,39.35357666015625
1634191454.860482,52629,34.816776275634766
1634191470.2679808,52639,34.816776275634766
1634191494.0849829,52649,35.252201080322266
1634191510.4044821,52659,35.252201080322266
1634191535.099482,52669,35.97840118408203
1634191551.434481,52679,35.97840118408203
1634191576.429482,52689,34.780303955078125
1634191595.0414822,52699,34.780303955078125
1634191621.4704823,52709,35.86924362182617
1634191647.697981,52719,35.94138717651367
1634191666.4369822,52729,35.94138717651367
1634191690.6619823,52739,34.28794860839844
1634191708.487982,52749,34.28794860839844
1634191733.6694834,52759,35.65636444091797
1634191759.4454854,52769,34.3587532043457
1634191776.7959821,52779,34.3587532043457
1634191799.5779824,52789,34.34783172607422
1634191816.260982,52799,34.34783172607422
1634191840.5139823,52809,35.18494415283203
1634191866.3319829,52819,35.947689056396484
1634191884.2164822,52829,35.947689056396484
1634191909.0404823,52839,39.3254508972168
1634191926.8614817,52849,39.3254508972168
1634191951.358982,52859,36.84722900390625
1634191975.6239831,52869,39.34223937988281
1634191993.156982,52879,39.34223937988281
1634192018.4599853,52889,39.379798889160156
1634192035.8099823,52899,39.379798889160156
1634192058.981981,52909,39.34096908569336
1634192075.2279825,52919,39.34096908569336
1634192099.2539809,52929,39.21268844604492
1634192124.1769812,52939,34.62498092651367
1634192141.0369823,52949,34.62498092651367
1634192164.3864775,52959,35.181541442871094
1634192181.5104778,52969,35.181541442871094
1634192202.861977,52979,39.21818542480469
1634192225.617478,52989,37.20219421386719
1634192240.8719778,52999,37.20219421386719
1634192263.2679772,53009,39.3362922668457
1634192279.2479775,53019,39.3362922668457
1634192300.8929777,53029,36.78504180908203
